,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
114,bihar,muzaffarpur rly.,2013,3,5,0,1,0,0,0
115,bihar,nalanda,2013,11,107,81,18,0,174,0
116,bihar,naugachia,2013,10,26,16,19,0,69,0
117,bihar,nawadah,2013,20,51,23,3,0,122,0
118,bihar,patna,2013,76,412,96,17,2,459,0
119,bihar,patna rly.,2013,2,11,3,12,0,1,0
120,bihar,purnea,2013,56,93,21,0,7,19,0
121,bihar,rohtas,2013,60,135,48,5,0,97,0
122,bihar,saharsa,2013,14,64,10,0,0,79,0
123,bihar,samastipur,2013,35,128,32,8,0,116,0
124,bihar,saran,2013,16,125,69,0,0,116,0
125,bihar,sheikhpura,2013,10,34,8,0,0,47,0
126,bihar,sheohar,2013,3,41,7,0,0,19,0
127,bihar,sitamarhi,2013,26,182,24,3,0,140,0
128,bihar,siwan,2013,19,190,45,1,0,112,0
129,bihar,supaul,2013,34,103,19,5,0,78,0
130,bihar,vaishali,2013,24,162,61,7,0,213,0
132,chhattisgarh,balod,2013,20,20,3,67,2,11,0
133,chhattisgarh,baloda bazar,2013,55,129,4,110,22,31,0
134,chhattisgarh,balrampur,2013,84,0,8,50,2,31,1
135,chhattisgarh,bemetara,2013,28,27,5,57,2,19,0
136,chhattisgarh,bilaspur,2013,96,295,13,308,10,130,0
137,chhattisgarh,bizapur,2013,6,10,0,6,1,1,0
138,chhattisgarh,dantewara,2013,9,6,0,9,0,1,0
139,chhattisgarh,dhamtari,2013,30,29,0,59,1,14,0
140,chhattisgarh,durg,2013,106,83,9,236,34,147,0
141,chhattisgarh,gariyaband,2013,32,23,0,24,8,12,0
142,chhattisgarh,grp raipur,2013,2,1,0,3,0,1,0
143,chhattisgarh,jagdalpur,2013,53,40,2,30,1,16,0
144,chhattisgarh,janjgir,2013,56,158,11,161,11,138,0
145,chhattisgarh,jashpur,2013,88,41,3,52,3,25,0
146,chhattisgarh,kabirdham,2013,30,29,3,72,3,11,0
147,chhattisgarh,kanker,2013,51,39,2,27,2,29,0
148,chhattisgarh,kondagaon,2013,19,25,0,13,0,6,0
149,chhattisgarh,korba,2013,57,63,4,71,9,66,0
150,chhattisgarh,koriya,2013,63,64,3,88,4,55,0
151,chhattisgarh,mahasamund,2013,49,102,8,104,11,48,0
152,chhattisgarh,mungeli,2013,23,61,4,44,3,23,0
153,chhattisgarh,narayanpur,2013,10,3,0,3,0,2,0
154,chhattisgarh,raigarh,2013,90,163,5,126,10,53,0
155,chhattisgarh,raipur,2013,139,327,11,263,32,173,0
156,chhattisgarh,rajnandgaon,2013,46,72,7,74,4,32,0
157,chhattisgarh,sarguja,2013,71,19,0,118,1,35,0
158,chhattisgarh,sukma,2013,8,3,1,2,1,4,0
159,chhattisgarh,surajpur,2013,59,49,3,84,3,67,0
161,goa,north goa,2013,48,31,0,103,36,17,0
162,goa,south goa,2013,38,39,0,59,18,23,0
164,gujarat,ahmedabad commr.,2013,116,353,20,180,8,1756,0
165,gujarat,ahmedabad rural,2013,17,62,0,33,0,167,0
166,gujarat,ahwa-dang,2013,4,5,0,7,1,20,0
167,gujarat,amreli,2013,11,60,0,16,2,157,0
168,gujarat,anand,2013,12,70,1,20,4,162,0
169,gujarat,bharuch,2013,23,41,0,30,0,53,0
170,gujarat,bhavnagar,2013,17,100,1,50,7,220,0
171,gujarat,cid crime,2013,0,1,0,0,0,0,0
172,gujarat,dahod,2013,14,75,0,15,0,1,0
173,gujarat,gandhinagar,2013,22,61,0,31,6,200,0
174,gujarat,himatnagar,2013,14,74,0,33,8,304,0
175,gujarat,jamnagar,2013,27,46,1,26,3,480,0
176,gujarat,junagadh,2013,29,76,1,52,12,461,0
177,gujarat,kheda north,2013,14,64,0,21,1,148,0
178,gujarat,kutch (east(g)),2013,25,41,0,34,0,249,0
179,gujarat,kutch (west-bhuj),2013,28,26,0,29,0,200,0
180,gujarat,mehsana,2013,11,124,0,37,0,321,0
181,gujarat,narmada,2013,7,21,0,15,0,10,0
182,gujarat,navsari,2013,9,31,0,13,1,88,0
183,gujarat,palanpur,2013,62,94,0,96,3,377,0
184,gujarat,panchmahal,2013,16,96,0,46,0,217,0
185,gujarat,patan,2013,19,74,0,47,1,174,0
186,gujarat,porbandar,2013,6,14,0,6,0,79,0
187,gujarat,rajkot commr.,2013,14,47,1,18,4,254,0
188,gujarat,rajkot rural,2013,30,74,1,41,2,404,0
189,gujarat,surat commr.,2013,76,195,2,91,0,491,0
190,gujarat,surat rural,2013,19,27,1,15,0,114,0
191,gujarat,surendranagar,2013,18,66,0,51,7,133,0
192,gujarat,tapi,2013,8,17,0,13,0,12,0
193,gujarat,vadodara commr.,2013,19,68,0,107,7,417,0
194,gujarat,vadodara rural,2013,25,71,0,29,0,110,0
195,gujarat,valsad,2013,19,49,0,33,0,28,0
196,gujarat,w.rly ahmedabad,2013,0,5,0,2,0,5,0
197,gujarat,w.rly vadodara,2013,1,2,0,6,0,0,0
199,haryana,ambala rural,2013,17,58,3,32,0,79,0
200,haryana,ambala urban,2013,24,92,1,48,18,170,0
201,haryana,bhiwani,2013,52,118,20,97,36,144,0
202,haryana,faridabad,2013,65,115,22,90,56,255,0
203,haryana,fatehabad,2013,30,41,2,46,25,193,0
204,haryana,grp,2013,2,7,3,18,51,0,0
205,haryana,gurgaon,2013,82,184,18,97,42,290,0
206,haryana,hissar,2013,61,97,17,118,31,319,0
207,haryana,i&p haryana,2013,0,0,0,0,0,0,0
208,haryana,jhajjar,2013,17,38,22,44,16,109,0
209,haryana,jind,2013,38,73,9,69,34,121,0
210,haryana,kaithal,2013,26,72,4,39,11,146,0
211,haryana,karnal,2013,72,218,12,181,21,213,0
212,haryana,kurukshetra,2013,25,56,8,70,26,137,0
213,haryana,mahendragarh,2013,28,53,9,81,48,84,0
214,haryana,mewat,2013,68,33,10,46,7,198,0
215,haryana,palwal,2013,51,49,12,77,23,192,0
216,haryana,panchkula,2013,15,102,4,41,9,80,0
217,haryana,panipat,2013,52,114,14,60,19,118,0
218,haryana,rewari,2013,43,48,13,62,52,117,0
219,haryana,rohtak,2013,51,57,17,55,39,127,0
220,haryana,sirsa,2013,64,113,5,58,13,187,2
221,haryana,sonipat,2013,50,57,27,71,48,167,0
222,haryana,yamunanagar,2013,38,162,11,60,18,171,0
224,himachal pradesh,baddipolicedist,2013,6,23,0,17,1,20,0
225,himachal pradesh,bilaspur,2013,13,43,0,32,23,32,0
226,himachal pradesh,chamba,2013,19,13,0,31,1,7,0
227,himachal pradesh,cid,2013,1,0,0,0,0,0,0
228,himachal pradesh,g.r.p.,2013,0,0,0,1,0,0,0
229,himachal pradesh,hamirpur,2013,12,11,0,31,20,23,0
230,himachal pradesh,kangra,2013,33,53,0,100,31,53,0
231,himachal pradesh,kinnaur,2013,6,2,0,8,0,4,0
232,himachal pradesh,kullu,2013,29,26,0,44,2,30,0
233,himachal pradesh,lahaul-spiti,2013,1,0,0,0,1,0,0
234,himachal pradesh,mandi,2013,31,36,0,73,14,34,0
235,himachal pradesh,shimla,2013,32,40,0,63,11,29,0
236,himachal pradesh,sirmaur,2013,25,11,0,40,4,23,0
237,himachal pradesh,solan,2013,17,14,0,19,1,16,0
238,himachal pradesh,una,2013,25,18,0,34,2,57,0
240,jammu & kashmir,anantnag,2013,19,88,0,129,26,4,0
241,jammu & kashmir,awantipora,2013,5,14,0,18,4,1,0
242,jammu & kashmir,bandipora,2013,8,50,0,47,9,5,0
243,jammu & kashmir,baramulla,2013,19,92,0,135,18,13,0
244,jammu & kashmir,budgam,2013,11,61,0,26,13,2,0
245,jammu & kashmir,crime jammu,2013,0,0,0,0,0,0,0
246,jammu & kashmir,crime srinagar,2013,0,0,0,0,0,0,0
247,jammu & kashmir,doda,2013,29,36,0,41,9,41,0
248,jammu & kashmir,ganderbal,2013,5,28,0,64,4,5,0
249,jammu & kashmir,handwara,2013,10,28,0,77,5,5,0
250,jammu & kashmir,jammu,2013,50,96,5,72,53,92,0
251,jammu & kashmir,kargil,2013,0,1,0,1,0,0,0
252,jammu & kashmir,kathua,2013,20,24,0,37,15,21,0
253,jammu & kashmir,kishtwar,2013,12,14,0,14,5,19,0
254,jammu & kashmir,kulgam,2013,13,60,0,136,18,0,0
255,jammu & kashmir,kupwara,2013,19,51,0,47,14,10,0
256,jammu & kashmir,leh,2013,2,0,0,2,1,0,0
257,jammu & kashmir,poonch,2013,20,24,0,45,4,14,0
258,jammu & kashmir,pulwama,2013,10,28,0,19,9,3,0
259,jammu & kashmir,railways jammu,2013,0,0,0,1,0,0,0
260,jammu & kashmir,railways kashmir,2013,0,0,0,0,2,0,0
261,jammu & kashmir,railways katra,2013,0,0,0,0,0,0,0
262,jammu & kashmir,rajouri,2013,30,58,1,46,16,57,0
263,jammu & kashmir,ramban,2013,13,21,0,21,6,9,0
264,jammu & kashmir,reasi,2013,13,17,0,5,8,14,0
265,jammu & kashmir,samba,2013,5,8,1,23,7,12,0
266,jammu & kashmir,shopian,2013,5,17,0,27,4,2,0
267,jammu & kashmir,sopore,2013,15,34,0,63,3,5,0
268,jammu & kashmir,srinagar,2013,22,86,0,266,90,72,0
269,jammu & kashmir,udhampur,2013,23,13,0,27,11,22,0
271,jharkhand,bokaro,2013,58,78,15,8,0,243,0
272,jharkhand,chaibasa,2013,77,27,0,36,0,55,0
273,jharkhand,chatra,2013,25,25,10,16,0,19,0
274,jharkhand,deoghar,2013,61,5,24,65,0,252,0
275,jharkhand,dhanbad,2013,65,144,37,6,0,89,0
276,jharkhand,dhanbad rly.,2013,0,5,0,11,0,0,0
277,jharkhand,dumka,2013,41,26,10,15,0,73,0
278,jharkhand,garhwa,2013,53,28,30,33,0,125,0
279,jharkhand,giridih,2013,53,29,44,24,0,323,0
280,jharkhand,godda,2013,44,28,8,0,0,0,0
281,jharkhand,gumla,2013,59,34,1,15,0,17,0
282,jharkhand,hazaribagh,2013,63,62,28,35,0,50,0
283,jharkhand,jamshedpur,2013,85,81,15,86,5,186,0
284,jharkhand,jamshedpur rly.,2013,3,1,1,4,0,0,0
285,jharkhand,jamtara,2013,32,21,8,9,1,150,0
286,jharkhand,khunti,2013,9,7,0,8,1,8,0
287,jharkhand,koderma,2013,23,25,6,17,0,48,0
288,jharkhand,latehar,2013,27,10,5,19,0,16,0
289,jharkhand,lohardagga,2013,34,10,3,2,0,35,0
290,jharkhand,pakur,2013,48,26,2,10,0,147,0
291,jharkhand,palamu,2013,31,24,22,18,0,31,0
292,jharkhand,ramgarh,2013,36,35,14,18,9,25,0
293,jharkhand,ranchi,2013,70,59,13,23,2,47,2
294,jharkhand,sahebganj,2013,145,83,5,13,0,104,0
295,jharkhand,saraikela,2013,33,33,6,24,0,28,0
296,jharkhand,simdega,2013,29,20,0,9,0,13,0
298,karnataka,bagalkot,2013,30,11,3,86,2,46,0
299,karnataka,bangalore commr.,2013,80,538,52,378,73,482,0
300,karnataka,bangalore rural,2013,57,85,22,130,0,112,0
301,karnataka,belgaum,2013,61,25,7,246,12,200,0
302,karnataka,bellary,2013,36,23,5,99,0,58,0
303,karnataka,bidar,2013,18,31,7,82,9,112,0
304,karnataka,bijapur,2013,28,21,2,94,0,92,0
305,karnataka,cbpura,2013,33,16,17,57,0,51,0
306,karnataka,chamarajnagar,2013,16,15,4,95,0,25,0
307,karnataka,chickmagalur,2013,21,36,7,141,0,69,0
308,karnataka,chitradurga,2013,31,27,7,178,0,64,0
309,karnataka,dakshin kannada,2013,14,15,0,72,2,45,0
310,karnataka,davanagere,2013,33,21,14,167,5,127,0
311,karnataka,dharwad commr.,2013,16,75,4,37,5,85,0
312,karnataka,dharwad rural,2013,18,0,1,34,0,27,0
313,karnataka,gadag,2013,18,10,1,40,0,36,0
314,karnataka,gulbarga,2013,54,46,8,125,0,122,0
315,karnataka,hassan,2013,61,47,12,182,0,157,0
316,karnataka,haveri,2013,18,0,1,80,0,55,0
317,karnataka,k.g.f.,2013,23,7,6,13,0,15,0
318,karnataka,kodagu,2013,26,17,2,40,2,41,0
319,karnataka,kolar,2013,20,9,3,25,0,25,0
320,karnataka,koppal,2013,22,0,0,39,0,59,0
321,karnataka,mandya,2013,31,64,19,221,4,160,0
322,karnataka,mangalore city,2013,20,6,1,54,5,65,0
323,karnataka,mysore commr.,2013,19,16,12,11,1,43,0
324,karnataka,mysore rural,2013,26,6,14,69,0,64,0
325,karnataka,raichur,2013,43,12,3,156,0,162,0
326,karnataka,railways,2013,1,0,2,3,0,0,0
327,karnataka,ramanagar,2013,21,41,11,141,0,57,0
328,karnataka,shimoga,2013,43,51,5,267,4,300,0
329,karnataka,tumkur,2013,37,16,14,206,0,87,0
330,karnataka,udupi,2013,22,11,2,67,0,78,0
331,karnataka,uttar kannada,2013,17,38,6,155,13,94,0
332,karnataka,yadgiri,2013,16,23,3,123,0,61,0
334,kerala,alapuzha,2013,45,10,1,293,26,327,0
335,kerala,ernakulam commr.,2013,40,9,0,169,23,130,0
336,kerala,ernakulam rural,2013,67,11,2,238,41,177,0
337,kerala,idukki,2013,67,3,0,218,12,146,0
338,kerala,kannur,2013,60,12,0,191,11,341,0
339,kerala,kasargod,2013,81,9,2,163,8,232,0
340,kerala,kollam commr.,2013,64,16,1,198,17,304,0
341,kerala,kollam rural,2013,92,12,2,273,14,254,0
342,kerala,kottayam,2013,47,9,0,251,30,216,0
343,kerala,kozhikode commr.,2013,30,9,0,110,44,136,0
344,kerala,kozhikode rural,2013,64,17,0,208,15,292,0
345,kerala,malappuram,2013,99,5,0,272,20,651,0
346,kerala,palakkad,2013,93,12,0,161,19,402,0
347,kerala,pathanamthitta,2013,45,4,1,187,1,113,0
348,kerala,railways,2013,0,1,0,33,12,0,0
349,kerala,thrissur commr.,2013,29,2,1,85,17,125,0
350,kerala,thrissur rural,2013,64,9,3,258,27,387,0
351,kerala,trivandrum commr.,2013,54,4,1,299,33,154,0
352,kerala,trivandrum rural,2013,130,26,6,641,27,349,0
353,kerala,wayanadu,2013,50,5,1,114,7,84,0
355,madhya pradesh,agar,2013,24,8,1,41,1,30,0
356,madhya pradesh,alirajpur,2013,29,14,0,14,0,19,0
357,madhya pradesh,anuppur,2013,84,32,9,115,13,85,0
358,madhya pradesh,ashok nagar,2013,64,23,8,141,6,40,0
359,madhya pradesh,balaghat,2013,99,5,6,140,10,92,0
360,madhya pradesh,barwani,2013,51,39,7,76,9,17,0
361,madhya pradesh,betul,2013,119,66,7,222,18,92,0
362,madhya pradesh,bhind,2013,57,49,28,117,0,53,0
363,madhya pradesh,bhopal,2013,173,102,18,357,52,344,0
364,madhya pradesh,bhopal rly.,2013,5,2,0,15,4,2,0
365,madhya pradesh,burhanpur,2013,34,18,5,92,9,42,0
366,madhya pradesh,chhatarpur,2013,77,38,24,220,0,81,0
367,madhya pradesh,chhindwara,2013,151,187,9,194,39,145,0
368,madhya pradesh,damoh,2013,50,20,25,147,0,59,0
369,madhya pradesh,datiya,2013,27,20,16,64,0,40,0
370,madhya pradesh,dewas,2013,81,16,8,124,14,101,0
371,madhya pradesh,dhar,2013,108,169,48,211,18,115,0
372,madhya pradesh,dindori,2013,76,20,6,120,8,47,0
373,madhya pradesh,guna,2013,105,23,5,157,18,36,0
374,madhya pradesh,gwalior,2013,158,53,43,369,47,446,0
375,madhya pradesh,harda,2013,33,5,3,48,3,16,0
376,madhya pradesh,hoshangabad,2013,79,76,10,152,17,84,0
377,madhya pradesh,indore,2013,190,288,31,369,69,350,0
378,madhya pradesh,indore rly.,2013,3,6,1,9,0,0,0
379,madhya pradesh,jabalpur,2013,145,151,37,303,67,218,0
380,madhya pradesh,jabalpur rly.,2013,1,1,1,13,1,1,0
381,madhya pradesh,jhabua,2013,49,73,0,60,0,10,0
382,madhya pradesh,katni,2013,65,61,13,206,8,60,0
383,madhya pradesh,khandwa,2013,97,101,6,179,13,46,1
384,madhya pradesh,khargon,2013,95,167,34,213,16,111,0
385,madhya pradesh,mandla,2013,88,14,2,104,11,46,0
386,madhya pradesh,mandsaur,2013,74,27,4,143,17,145,1
387,madhya pradesh,morena,2013,60,42,40,116,5,151,0
388,madhya pradesh,narsinghpur,2013,101,57,16,189,12,115,0
389,madhya pradesh,neemuch,2013,49,41,0,84,10,62,3
390,madhya pradesh,panna,2013,45,12,14,85,2,29,0
391,madhya pradesh,raisen,2013,115,32,9,204,33,94,0
392,madhya pradesh,rajgarh,2013,120,71,8,203,10,83,0
393,madhya pradesh,ratlam,2013,88,49,10,89,5,77,2
394,madhya pradesh,rewa,2013,113,30,47,178,3,127,0
395,madhya pradesh,sagar,2013,135,55,36,422,40,130,0
396,madhya pradesh,satna,2013,124,33,35,204,11,135,0
397,madhya pradesh,seoni,2013,75,39,15,130,8,24,0
398,madhya pradesh,shahdol,2013,115,96,9,216,9,193,0
399,madhya pradesh,shajapur,2013,44,20,2,113,7,37,0
400,madhya pradesh,sheopur,2013,32,6,5,45,3,39,0
401,madhya pradesh,shivpuri,2013,106,30,14,211,13,78,0
402,madhya pradesh,sidhi,2013,46,60,17,116,4,70,0
403,madhya pradesh,sihore,2013,95,36,14,116,11,69,0
404,madhya pradesh,singrauli,2013,38,78,18,111,2,74,0
405,madhya pradesh,tikamgarh,2013,67,34,14,140,5,40,0
406,madhya pradesh,ujjain,2013,113,35,13,232,37,207,0
407,madhya pradesh,umariya,2013,38,35,5,73,7,58,0
408,madhya pradesh,vidisha,2013,125,108,20,240,11,123,0
410,maharashtra,ahmednagar,2013,105,54,10,243,34,397,0
411,maharashtra,akola,2013,46,24,4,200,35,121,0
412,maharashtra,amravati commr.,2013,26,22,2,96,27,38,0
413,maharashtra,amravati rural,2013,78,45,1,317,35,175,0
414,maharashtra,aurangabad commr.,2013,22,35,5,173,38,151,0
415,maharashtra,aurangabad rural,2013,36,15,14,167,31,273,0
416,maharashtra,beed,2013,92,52,5,230,12,382,0
417,maharashtra,bhandara,2013,40,13,0,74,41,52,0
418,maharashtra,buldhana,2013,56,15,20,185,66,140,0
419,maharashtra,chandrapur,2013,88,25,8,179,123,180,0
420,maharashtra,dhule,2013,40,25,6,58,9,228,0
421,maharashtra,gadchiroli,2013,33,5,0,53,6,14,0
422,maharashtra,gondia,2013,52,21,1,94,10,55,0
423,maharashtra,hingoli,2013,15,12,4,55,2,86,0
424,maharashtra,jalgaon,2013,58,53,2,238,42,425,0
425,maharashtra,jalna,2013,35,29,50,132,6,351,0
426,maharashtra,kolhapur,2013,84,43,14,117,37,204,0
427,maharashtra,latur,2013,37,38,4,116,3,297,0
428,maharashtra,mumbai commr.,2013,391,251,21,1163,444,602,0
429,maharashtra,mumbai rly.,2013,6,5,0,41,5,0,0
430,maharashtra,nagpur commr.,2013,91,80,4,209,52,218,0
431,maharashtra,nagpur rly.,2013,2,2,0,15,3,1,0
432,maharashtra,nagpur rural,2013,75,29,4,149,28,82,0
433,maharashtra,nanded,2013,64,48,30,135,6,341,0
434,maharashtra,nandurbar,2013,23,19,1,44,13,75,0
435,maharashtra,nasik commr.,2013,20,16,7,96,9,181,0
436,maharashtra,nasik rural,2013,85,36,9,224,21,405,0
437,maharashtra,navi mumbai,2013,69,36,8,138,55,139,0
438,maharashtra,osmanabad,2013,48,26,4,127,12,166,0
439,maharashtra,parbhani,2013,40,37,4,132,6,271,0
440,maharashtra,pune commr.,2013,171,125,9,304,128,344,0
441,maharashtra,pune rly.,2013,3,2,0,6,1,0,0
442,maharashtra,pune rural,2013,150,76,6,277,72,224,0
443,maharashtra,raigad,2013,42,14,4,92,45,80,0
444,maharashtra,ratnagiri,2013,27,8,0,82,26,39,0
445,maharashtra,sangli,2013,77,33,8,141,15,141,0
446,maharashtra,satara,2013,88,47,4,297,45,201,0
447,maharashtra,sindhudurg,2013,11,5,0,50,12,12,0
448,maharashtra,solapur commr.,2013,37,25,1,53,23,63,0
449,maharashtra,solapur rural,2013,82,25,1,149,28,109,0
450,maharashtra,thane commr.,2013,182,178,14,467,119,423,0
451,maharashtra,thane rural,2013,133,52,8,246,100,217,0
452,maharashtra,wardha,2013,73,47,1,227,35,116,0
453,maharashtra,washim,2013,26,21,10,153,22,142,0
454,maharashtra,yavatmal,2013,104,105,12,388,750,381,0
456,manipur,bishnupur,2013,7,4,0,3,0,1,0
457,manipur,chandel,2013,1,2,0,0,0,0,0
458,manipur,churachandpur,2013,0,3,0,2,0,0,0
459,manipur,cid,2013,0,0,0,0,0,0,0
460,manipur,imphal east,2013,12,34,0,9,0,8,0
461,manipur,imphal west,2013,26,42,0,34,0,9,0
462,manipur,senapati,2013,0,3,0,0,0,1,0
463,manipur,tamenglong,2013,0,2,0,1,0,0,0
464,manipur,thoubal,2013,24,32,0,9,0,9,0
465,manipur,ukhrul,2013,2,3,0,1,0,1,0
467,meghalaya,garo hills east,2013,5,1,0,6,0,0,0
468,meghalaya,garo hills north,2013,1,5,0,0,0,1,0
469,meghalaya,garo hills south,2013,7,1,0,2,0,1,0
