,state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
167,gujarat,kachchh east(g),2014,31,39,0,34,2,159,0
168,gujarat,kachchh west(b),2014,18,26,0,27,3,203,0
169,gujarat,kheda,2014,12,78,0,29,0,86,0
170,gujarat,mahisagar,2014,10,22,0,15,0,96,0
171,gujarat,mehsana,2014,6,92,0,42,0,270,0
172,gujarat,morbi,2014,9,22,3,17,1,92,0
173,gujarat,narmada,2014,8,15,0,21,0,15,0
174,gujarat,navsari,2014,15,32,0,19,0,69,0
175,gujarat,panchmahal,2014,24,66,0,28,0,106,0
176,gujarat,patan,2014,25,48,1,51,0,138,0
177,gujarat,porbandar,2014,8,17,1,18,1,93,0
178,gujarat,rajkot city,2014,17,69,0,31,5,301,0
179,gujarat,rajkot rural,2014,30,61,1,36,1,234,0
180,gujarat,sabarkantha,2014,10,34,0,33,1,131,0
181,gujarat,surat city,2014,94,120,2,70,0,405,0
182,gujarat,surat rural,2014,21,35,0,34,0,90,0
183,gujarat,surendranagar,2014,22,37,0,36,0,89,0
184,gujarat,tapi,2014,15,10,0,9,89,20,0
185,gujarat,vadodara city,2014,23,75,1,109,8,306,0
186,gujarat,vadodara rural,2014,11,62,0,36,3,67,0
187,gujarat,valsad,2014,26,76,0,27,0,83,0
188,gujarat,w.rly  ahmedabad,2014,0,0,0,6,0,2,0
189,gujarat,w.rly vadodara,2014,0,3,0,2,1,0,0
191,haryana,ambala (rural),2014,25,58,9,17,0,52,0
192,haryana,ambala (urban),2014,31,86,8,23,1,111,0
193,haryana,bhiwani,2014,44,83,12,99,1,119,0
194,haryana,faridabad,2014,101,272,20,94,16,302,0
195,haryana,fatehabad,2014,27,33,7,56,2,154,0
196,haryana,g. r. p.,2014,1,4,8,17,1,0,0
197,haryana,gurgaon,2014,117,260,19,155,13,277,0
198,haryana,hissar,2014,55,62,14,91,1,323,0
199,haryana,jhajjar,2014,56,17,25,47,7,125,0
200,haryana,jind,2014,23,67,12,67,0,120,0
201,haryana,kaithal,2014,33,77,10,58,0,116,0
202,haryana,karnal,2014,100,186,17,95,3,223,0
203,haryana,kurukshetra,2014,35,57,6,59,7,100,0
204,haryana,mahendergarh,2014,24,59,15,78,7,78,0
205,haryana,mewat,2014,85,30,5,86,1,106,0
206,haryana,palwal,2014,49,72,16,96,0,193,0
207,haryana,panchkula,2014,36,90,5,30,3,73,0
208,haryana,panipat,2014,64,92,18,97,0,227,0
209,haryana,rewari,2014,41,83,11,65,35,105,0
210,haryana,rohtak,2014,68,19,16,98,0,168,0
211,haryana,sirsa,2014,49,65,5,86,2,174,0
212,haryana,sonipat,2014,60,68,28,98,2,162,0
213,haryana,yamunanagar,2014,50,82,7,76,0,170,0
214,haryana,irrigation & power,2014,0,0,0,0,0,0,0
216,himachal pradesh,baddi,2014,9,10,0,15,1,19,0
217,himachal pradesh,bilaspur,2014,15,43,0,72,0,25,0
218,himachal pradesh,chamba,2014,23,19,0,27,1,9,0
219,himachal pradesh,c. i. d.,2014,1,0,0,0,0,0,0
220,himachal pradesh,g. r. p.,2014,0,0,0,0,0,0,0
221,himachal pradesh,hamirpur,2014,13,13,0,32,14,27,0
222,himachal pradesh,kangra,2014,43,26,0,79,15,46,0
223,himachal pradesh,kinnaur,2014,10,3,0,5,1,3,0
224,himachal pradesh,kullu,2014,16,4,0,35,0,21,0
225,himachal pradesh,lahaul & spiti,2014,0,1,0,0,0,0,0
226,himachal pradesh,mandi,2014,47,33,0,101,15,50,0
227,himachal pradesh,shimla,2014,39,32,0,64,10,27,0
228,himachal pradesh,sirmaur,2014,28,15,0,46,2,24,0
229,himachal pradesh,solan,2014,16,18,0,31,0,12,0
230,himachal pradesh,una,2014,23,10,1,31,1,62,0
232,jammu & kashmir,anantnag,2014,19,62,0,123,0,9,0
233,jammu & kashmir,awantipora,2014,6,19,0,19,0,1,0
234,jammu & kashmir,bandipora,2014,4,37,0,53,5,4,0
235,jammu & kashmir,baramulla,2014,10,54,0,83,18,11,0
236,jammu & kashmir,budgam,2014,9,46,0,30,6,3,0
237,jammu & kashmir,crime jammu,2014,0,0,0,0,0,0,0
238,jammu & kashmir,crime srinagar,2014,1,0,0,0,0,0,0
239,jammu & kashmir,doda,2014,23,16,0,60,8,14,0
240,jammu & kashmir,ganderbal,2014,0,20,0,54,0,3,0
241,jammu & kashmir,handwara,2014,3,24,0,80,0,2,0
242,jammu & kashmir,jammu,2014,68,60,4,81,52,159,0
243,jammu & kashmir,kargil,2014,2,2,0,0,0,0,0
244,jammu & kashmir,kathua,2014,18,33,1,43,15,21,0
245,jammu & kashmir,kishtwar,2014,6,18,0,23,0,9,0
246,jammu & kashmir,kulgam,2014,7,39,0,171,13,0,0
247,jammu & kashmir,kupwara,2014,8,42,0,61,12,8,0
248,jammu & kashmir,leh,2014,6,1,0,3,0,0,0
249,jammu & kashmir,poonch,2014,13,36,0,42,8,25,0
250,jammu & kashmir,pulwama,2014,7,20,0,20,6,1,0
251,jammu & kashmir,railways jammu,2014,0,0,0,1,2,0,0
252,jammu & kashmir,railways kashmir,2014,0,0,0,2,0,0,0
253,jammu & kashmir,railways katra,2014,0,0,0,0,1,0,0
254,jammu & kashmir,rajouri,2014,39,60,0,65,17,71,0
255,jammu & kashmir,ramban,2014,8,23,0,25,14,12,0
256,jammu & kashmir,reasi,2014,16,26,0,18,3,16,0
257,jammu & kashmir,samba,2014,7,12,0,10,0,8,0
258,jammu & kashmir,shopian,2014,1,37,0,30,0,2,0
259,jammu & kashmir,sopore,2014,8,40,0,83,0,7,0
260,jammu & kashmir,srinagar,2014,12,68,0,218,44,63,0
261,jammu & kashmir,udhampur,2014,30,18,0,23,13,18,0
263,jharkhand,bokaro,2014,63,97,18,0,0,187,0
264,jharkhand,chaibasa,2014,54,22,2,22,0,19,0
265,jharkhand,chatra,2014,18,31,62,19,8,24,0
266,jharkhand,deoghar,2014,25,63,28,21,0,138,0
267,jharkhand,dhanbad,2014,54,148,28,54,0,99,0
268,jharkhand,dhanbad railway,2014,0,4,2,6,0,0,0
269,jharkhand,dumka,2014,39,16,11,9,4,55,0
270,jharkhand,garhwa,2014,50,82,25,19,0,45,0
271,jharkhand,giridih,2014,58,0,40,39,0,176,0
272,jharkhand,godda,2014,34,17,3,0,0,57,0
273,jharkhand,gumla,2014,67,40,1,15,0,24,0
274,jharkhand,hazaribagh,2014,52,26,23,50,0,37,0
275,jharkhand,jamshedpur,2014,55,70,13,47,2,110,0
276,jharkhand,jamshedpur railway,2014,0,3,0,2,0,0,0
277,jharkhand,jamtara,2014,27,24,10,29,0,70,2
278,jharkhand,khunti,2014,7,8,2,3,0,11,0
279,jharkhand,koderma,2014,15,15,16,0,0,39,0
280,jharkhand,latehar,2014,25,11,8,0,0,17,0
281,jharkhand,lohardagga,2014,43,19,2,5,0,24,0
282,jharkhand,pakur,2014,55,11,1,12,0,91,0
283,jharkhand,palamu,2014,44,23,19,15,0,42,0
284,jharkhand,ramgarh,2014,48,29,11,20,2,34,0
285,jharkhand,ranchi,2014,75,76,13,1,2,48,0
286,jharkhand,sahebganj,2014,87,40,4,20,0,75,0
287,jharkhand,saraikela,2014,31,7,7,27,0,27,0
288,jharkhand,simdega,2014,24,3,1,5,0,13,0
290,karnataka,bagalkot,2014,22,17,4,96,1,53,0
291,karnataka,bengaluru city,2014,104,618,57,680,57,490,0
292,karnataka,bengaluru district,2014,60,69,22,135,0,97,0
293,karnataka,belagavi district,2014,59,23,4,233,4,162,0
294,karnataka,ballari,2014,48,13,12,121,0,72,0
295,karnataka,bidar,2014,33,42,10,82,11,106,0
296,karnataka,vijayapura,2014,45,14,7,127,0,122,0
297,karnataka,chikkaballapura,2014,36,13,10,106,8,26,0
298,karnataka,chamarajnagar,2014,11,18,5,92,1,15,0
299,karnataka,chikkamagaluru,2014,30,8,5,172,2,110,0
300,karnataka,chitradurga,2014,24,24,17,241,5,77,0
301,karnataka,dakshina kannada,2014,40,6,1,70,4,32,0
302,karnataka,davanagere,2014,40,53,9,211,2,87,0
303,karnataka,dharwad,2014,23,6,3,32,0,15,0
304,karnataka,gadag,2014,15,9,2,31,0,22,0
305,karnataka,kalaburgi,2014,53,37,14,145,11,127,0
306,karnataka,hassan,2014,63,43,11,251,0,103,0
307,karnataka,haveri,2014,40,12,10,94,3,44,0
308,karnataka,hubballi dharwad city,2014,21,28,7,31,3,39,0
309,karnataka,k.g.f.,2014,20,8,1,21,1,14,0
310,karnataka,kodagu,2014,25,6,1,60,5,40,0
311,karnataka,kolar,2014,32,6,8,67,0,21,0
312,karnataka,koppal,2014,28,31,4,34,0,50,0
313,karnataka,mandya,2014,36,61,11,278,12,143,0
314,karnataka,mangaluru city,2014,25,10,1,72,2,56,0
315,karnataka,mysuru city,2014,41,23,3,87,4,51,0
316,karnataka,mysuru district,2014,41,49,20,201,5,107,0
317,karnataka,raichur,2014,55,30,5,198,4,134,0
318,karnataka,k.railways,2014,1,0,1,9,0,2,0
319,karnataka,ramanagar,2014,43,45,12,142,0,60,0
320,karnataka,shimoga,2014,58,47,8,404,7,228,0
321,karnataka,tumakuru,2014,36,27,15,242,8,87,0
322,karnataka,udupi,2014,28,2,3,111,1,57,0
323,karnataka,uttara kannada,2014,25,22,0,154,6,56,0
324,karnataka,yadgiri,2014,41,21,2,148,0,48,0
325,karnataka,belagavi city,2014,22,16,8,85,3,72,0
327,kerala,alapuzha,2014,61,7,0,245,10,261,0
328,kerala,ernakulam commr.,2014,64,1,0,158,18,166,0
329,kerala,ernakulam rural,2014,71,6,0,224,37,169,0
330,kerala,idukki,2014,71,7,2,186,12,160,0
331,kerala,kannur,2014,59,6,1,222,10,330,0
332,kerala,kasargod,2014,59,7,0,123,4,210,0
333,kerala,kollam commr.,2014,78,8,1,287,13,296,0
334,kerala,kollam rural,2014,81,15,2,240,7,276,0
335,kerala,kottayam,2014,75,9,0,204,19,182,0
336,kerala,kozhikode commr.,2014,35,2,1,107,9,184,0
337,kerala,kozhikode rural,2014,52,7,0,226,5,307,0
338,kerala,malappuram,2014,103,3,1,346,10,590,0
339,kerala,palakkad,2014,88,14,7,182,12,450,0
340,kerala,pathanamthitta,2014,63,11,0,163,8,118,0
341,kerala,railways,2014,0,1,0,74,10,0,0
342,kerala,thrissur commr.,2014,38,0,0,109,11,130,0
343,kerala,thrissur rural,2014,94,9,2,298,22,468,0
344,kerala,trivandrum commr.,2014,56,8,2,254,15,134,0
345,kerala,trivandrum rural,2014,122,11,6,581,22,387,0
346,kerala,wayanadu,2014,75,11,0,134,3,99,0
347,kerala,crime branch,2014,2,0,3,4,0,2,0
349,madhya pradesh,agar,2014,28,12,2,56,8,44,0
350,madhya pradesh,alirajpur,2014,17,15,0,15,0,10,0
351,madhya pradesh,anuppur,2014,70,83,7,121,0,114,0
352,madhya pradesh,ashok nagar,2014,76,38,12,171,1,82,0
353,madhya pradesh,balaghat,2014,131,155,12,178,3,107,0
354,madhya pradesh,barwani,2014,68,23,4,92,4,16,0
355,madhya pradesh,betul,2014,164,152,9,417,27,379,0
356,madhya pradesh,bhind,2014,78,106,30,142,0,86,0
357,madhya pradesh,bhopal,2014,223,294,20,343,18,348,0
358,madhya pradesh,bhopal railway,2014,3,14,0,19,1,4,0
359,madhya pradesh,burhanpur,2014,46,17,5,90,5,48,0
360,madhya pradesh,chhatarpur,2014,78,147,22,232,0,74,0
361,madhya pradesh,chhindwara,2014,205,213,9,241,36,185,0
362,madhya pradesh,damoh,2014,46,97,31,137,0,68,0
363,madhya pradesh,datia,2014,34,53,14,88,0,57,0
364,madhya pradesh,dewas,2014,121,73,10,216,7,145,0
365,madhya pradesh,dhar,2014,138,265,15,244,16,85,0
366,madhya pradesh,dindori,2014,91,57,4,162,2,119,0
367,madhya pradesh,guna,2014,123,93,12,168,8,92,0
368,madhya pradesh,gwalior,2014,158,146,36,364,21,441,0
369,madhya pradesh,harda,2014,47,68,5,82,2,28,0
370,madhya pradesh,hoshangabad,2014,102,80,6,183,12,121,0
371,madhya pradesh,indore,2014,261,340,37,411,34,254,0
372,madhya pradesh,indore railway,2014,4,2,0,9,0,0,0
373,madhya pradesh,jabalpur,2014,194,304,34,374,43,315,0
374,madhya pradesh,jabalpur railway,2014,4,6,0,21,2,0,0
375,madhya pradesh,jhabua,2014,52,87,0,98,0,22,0
376,madhya pradesh,katni,2014,93,114,18,178,4,65,0
377,madhya pradesh,khandwa,2014,84,101,6,270,17,103,0
378,madhya pradesh,khargone,2014,118,116,43,247,0,74,0
379,madhya pradesh,mandla,2014,64,131,6,99,1,76,0
380,madhya pradesh,mandsaur,2014,90,86,5,183,7,180,0
381,madhya pradesh,morena,2014,43,85,30,131,4,192,0
382,madhya pradesh,narsinghpur,2014,113,53,20,165,2,145,0
383,madhya pradesh,neemuch,2014,47,27,3,88,2,43,0
384,madhya pradesh,panna,2014,41,125,10,84,0,38,0
385,madhya pradesh,raisen,2014,161,69,5,225,8,76,0
386,madhya pradesh,rajgarh,2014,94,97,5,235,7,134,0
387,madhya pradesh,ratlam,2014,69,133,5,151,12,129,0
388,madhya pradesh,rewa,2014,110,202,36,169,1,90,0
389,madhya pradesh,sagar,2014,126,170,35,405,10,175,0
390,madhya pradesh,satna,2014,187,248,30,254,24,116,0
391,madhya pradesh,seoni,2014,83,121,9,137,3,47,0
392,madhya pradesh,shahdol,2014,122,121,16,272,3,336,0
393,madhya pradesh,shajapur,2014,68,31,7,139,0,130,0
394,madhya pradesh,sheopur,2014,23,22,5,57,4,37,0
395,madhya pradesh,shivpuri,2014,101,123,11,269,4,111,0
396,madhya pradesh,sidhi,2014,40,72,14,100,3,68,0
397,madhya pradesh,sehore,2014,124,114,12,162,6,158,0
398,madhya pradesh,singrauli,2014,88,94,17,97,1,105,0
399,madhya pradesh,tikamgarh,2014,92,65,15,133,6,42,0
400,madhya pradesh,ujjain,2014,126,96,11,282,29,285,0
401,madhya pradesh,umaria,2014,51,42,2,104,3,90,0
402,madhya pradesh,vidisha,2014,156,90,21,299,18,162,0
403,madhya pradesh,cyber cell,2014,0,0,0,0,0,0,0
405,maharashtra,ahmednagar,2014,103,85,13,269,8,264,0
406,maharashtra,akola,2014,52,32,5,219,20,136,0
407,maharashtra,amravati commr.,2014,27,24,1,132,12,108,0
408,maharashtra,amravati rural,2014,103,59,8,415,17,213,0
409,maharashtra,aurangabad commr.,2014,27,38,2,227,5,164,0
410,maharashtra,aurangabad rural,2014,31,25,7,177,3,218,0
411,maharashtra,beed,2014,70,49,3,273,1,316,0
412,maharashtra,bhandara,2014,28,18,3,73,14,40,0
413,maharashtra,buldhana,2014,57,33,22,253,36,152,0
414,maharashtra,chandrapur,2014,99,39,2,224,28,203,0
415,maharashtra,dhule,2014,35,40,11,98,5,207,0
416,maharashtra,gadchiroli,2014,22,6,0,32,2,16,0
417,maharashtra,gondia,2014,58,19,6,113,3,46,0
418,maharashtra,hingoli,2014,24,16,4,80,0,83,0
419,maharashtra,jalgaon,2014,66,76,1,347,34,374,0
420,maharashtra,jalna,2014,33,31,13,185,8,289,0
421,maharashtra,kolhapur,2014,84,47,8,176,7,150,0
422,maharashtra,latur,2014,57,84,4,174,2,323,0
423,maharashtra,mumbai commr.,2014,607,280,22,1626,363,563,0
424,maharashtra,mumbai railway,2014,1,10,0,55,4,0,0
425,maharashtra,nagpur commr.,2014,113,89,10,279,25,234,0
426,maharashtra,nagpur railway,2014,3,2,0,20,0,0,0
427,maharashtra,nagpur rural,2014,65,34,4,187,25,85,0
428,maharashtra,nanded,2014,43,53,6,147,3,180,0
429,maharashtra,nandurbar,2014,25,17,2,36,4,47,0
430,maharashtra,nasik commr.,2014,28,33,3,101,3,200,1
431,maharashtra,nasik rural,2014,87,85,17,224,5,383,0
432,maharashtra,navi mumbai,2014,88,63,6,158,49,131,0
433,maharashtra,osmanabad,2014,43,21,5,126,5,117,0
434,maharashtra,palghar,2014,98,65,1,183,22,73,0
435,maharashtra,parbhani,2014,38,27,5,140,2,251,0
436,maharashtra,pune commr.,2014,189,124,20,454,98,391,0
437,maharashtra,pune railway,2014,2,2,1,5,0,0,0
438,maharashtra,pune rural,2014,147,102,13,356,48,219,0
439,maharashtra,raigad,2014,47,27,2,99,15,54,0
440,maharashtra,ratnagiri,2014,34,8,0,59,10,26,0
441,maharashtra,sangli,2014,66,48,6,157,5,108,0
442,maharashtra,satara,2014,97,69,4,241,12,188,0
443,maharashtra,sindhudurg,2014,12,8,0,42,7,4,0
444,maharashtra,solapur commr.,2014,39,30,3,52,7,52,0
445,maharashtra,solapur rural,2014,97,72,2,227,23,122,0
446,maharashtra,thane commr.,2014,215,246,13,559,73,351,0
447,maharashtra,thane rural,2014,75,36,3,165,39,103,0
448,maharashtra,wardha,2014,62,28,1,192,8,98,0
449,maharashtra,washim,2014,33,22,5,178,11,113,0
450,maharashtra,yavatmal,2014,108,135,12,466,504,301,0
452,manipur,bishnupur,2014,9,8,0,6,0,3,0
453,manipur,chandel,2014,0,0,0,1,0,0,0
454,manipur,churachandpur,2014,5,3,0,3,0,0,0
455,manipur,c. i. d.,2014,0,0,0,0,0,0,0
456,manipur,imphal east,2014,20,17,1,7,0,8,0
457,manipur,imphal west,2014,20,36,0,44,0,14,0
458,manipur,senapati,2014,1,1,0,2,0,0,0
459,manipur,tamenglong,2014,0,4,0,0,0,0,0
460,manipur,thoubal,2014,19,51,0,35,0,16,0
461,manipur,ukhrul,2014,1,1,0,0,0,0,0
463,meghalaya,garo hills east,2014,3,0,0,3,1,0,0
464,meghalaya,garo hills north,2014,3,8,0,8,0,1,0
465,meghalaya,garo hills south,2014,3,4,0,3,0,3,0
466,meghalaya,garo hills south west,2014,4,1,0,8,1,1,0
467,meghalaya,garo hills west,2014,11,9,0,11,7,10,0
468,meghalaya,jaintia hills west,2014,10,2,0,5,3,1,0
469,meghalaya,jaintia hills east,2014,11,0,0,7,0,0,0
